101	1305
3863	2828
1786	1552
2355	3129
2674	3721
2674	175
994	2429
1465	3263
4445	994
1014	4445
3641	4445
2291	628
96	628
2751	628
2468	4138
1902	4138
995	4138
3931	4138
2006	4138
96	4138
3092	4138
798	1816
44	1752
2828	3402
2054	1178
4835	629
995	4835
4344	4835
4835	3395
4835	2321
4835	3304
4835	2211
3194	3264
3194	3515
1213	4805
4805	608
4805	1657
4805	3245
4805	583
2699	3209
1595	2928
2458	2617
4153	2617
4136	4880
783	1144
3893	2460
3222	1327
1085	3506
3209	4878
4878	4936
4412	4878
1957	3451
151	28
754	1287
2828	3345
2054	3925
3757	2197
3757	1321
1213	412
2420	2663
2663	4874
2201	3775
4724	2660
2775	2585
2775	3159
1248	3506
2841	1617
1617	3689
4822	396
1486	3111
1486	1260
4851	685
390	2541
3944	4208
4996	4473
3641	4996
2944	2144
3275	4278
2533	2454
1145	366
366	4391
2632	3922
28	3238
158	74
3139	3041
2420	4874
539	580
3520	5109
3520	355
3520	652
3204	4570
2853	2221
756	2179
2179	996
978	2328
2328	4350
1757	2328
1218	2384
1218	573
3254	3068
223	2375
1885	4613
4799	5105
2010	296
782	3500
2196	3500
995	4354
4131	1309
296	4131
406	4753
437	991
991	18
4626	4574
299	4626
2420	4626
1374	4626
1226	4626
1964	2190
1964	3550
4376	4898
1826	1898
840	3125
1738	2273
1738	624
2573	3937
4715	2848
1223	980
1894	1515
1738	4466
1815	3641
3677	3641
1757	3641
4727	5027
4269	4727
4466	2916
2916	3456
2916	2832
2643	2388
3677	4369
62	1793
2454	1330
2089	181
2089	429
5058	3058
243	1356
1756	1356
2841	4078
4978	156
650	4165
1871	650
4726	3980
4726	272
1786	4326
2937	550
4604	1487
1143	4604
1248	2752
2657	118
2388	3099
1236	487
4494	2216
487	4351
3113	3502
3500	1550
4113	2565
4576	3550
2531	1617
4029	3067
295	1421
295	4466
1825	1991
1825	1508
1825	5009
1825	4369
1825	3850
1825	4773
1894	3860
4876	840
1014	2976
4792	2976
2976	731
3113	2976
4047	945
1728	86
4598	3348
3740	1863
4842	731
3428	1784
3506	4198
3641	4258
4265	4293
118	3606
2370	4288
3755	4959
2201	2863
1014	3660
3715	3631
4128	2829
3989	2829
4145	2829
995	354
2406	354
354	3722
3755	396
377	3972
921	3756
4876	3816
2282	4399
2211	2282
4494	1102
3746	156
2827	2939
3275	3891
4887	2413
5116	4039
4039	4699
1964	2122
867	4111
867	3140
798	2939
3235	3178
995	3406
1670	3406
795	3406
2790	3406
2292	3406
2937	2081
2054	2725
2328	2725
1696	1292
4876	1696
3654	1696
3376	4174
2979	1563
4471	3448
1897	4448
4876	4448
4448	302
3376	4448
4029	4448
313	4448
4448	1650
3126	233
3126	4147
3178	1273
3689	1842
3689	2166
767	1024
3763	1585
354	2846
4448	4219
753	1547
627	577
299	627
627	4186
1226	627
4186	1313
1313	207
1313	3546
3579	1313
4111	1296
798	993
776	4776
4776	1717
4699	4776
4776	2251
3617	2805
299	3617
2201	6
1392	3833
2952	1866
2883	2766
2067	2625
2766	3897
3016	1392
2799	3016
2952	733
2952	2335
4053	2335
4374	1842
4668	3999
3784	1938
3784	1855
4145	3989
839	3999
2855	1222
437	2657
3456	233
2196	2832
3661	4326
2167	3989
2420	4186
4499	4474
646	1880
646	143
2376	2248
2660	2376
2766	479
2617	4972
4972	1613
2196	4947
482	2514
2420	1744
1744	1684
4186	1744
2247	3389
2410	2000
3595	3069
4661	731
2443	4661
5113	1129
2572	3525
385	968
154	4092
839	5061
3436	2482
3299	4083
4145	1164
4145	4433
2704	571
26	2148
3185	1797
3376	4614
4613	1164
4155	142
436	2194
330	2780
330	332
385	330
2420	330
1374	330
1773	1378
4583	4395
2793	4087
4260	4504
1232	130
4087	1769
4614	4087
3376	1805
807	1568
2162	431
2932	699
2780	1195
2197	768
2932	2683
2837	87
899	440
2482	1237
4399	950
2482	1272
839	4569
1083	3750
2020	3069
2932	2684
1305	2633
4439	3257
3257	4045
3843	104
4390	1021
207	2651
4788	1203
4972	5098
4094	3463
3257	387
2099	204
4087	4079
4447	2960
4412	4684
173	4802
3715	517
233	5130
5130	2024
2414	1570
2832	1805
3661	2407
4186	2090
1176	968
968	330
1374	968
3989	4433
1919	850
4716	1919
2147	1919
1919	390
1919	136
1919	3894
1919	3935
1919	837
1919	1324
1919	753
4624	3979
4624	3004
3004	3979
2637	3979
3979	1157
4624	3507
4624	2323
2323	4287
4338	4292
2401	4314
4747	2401
2401	2384
2401	363
1119	4327
1119	1717
1119	1592
4164	4241
1729	4164
4164	197
561	4164
4072	4164
1485	1125
2952	1485
3726	1485
1485	4419
1485	3260
1485	4134
1485	1480
1485	4758
1485	3785
1485	824
1485	3484
1482	3604
2150	3604
1970	3413
1970	5004
4627	848
848	4175
632	4531
632	493
2271	3655
1815	3655
3341	3655
559	2691
559	2994
559	1500
4654	3443
4654	4362
4654	1276
3442	4654
2296	2724
2296	457
2296	2966
2296	547
2296	496
2296	61
2296	3269
1811	758
4501	1811
1811	4922
1811	1097
1827	1399
4559	1399
2433	1399
147	1399
2988	1399
577	1684
1684	3195
1684	2922
1684	1601
1827	1832
577	3195
577	5022
577	2922
577	1601
1512	3739
1512	4261
1580	304
3056	4529
1145	4637
2799	376
3156	2749
3156	1200
3156	567
280	2668
280	3664
280	772
2412	1313
1313	330
627	4722
627	2596
627	5022
627	330
2090	3831
3831	3464
2898	3831
1529	3831
3071	1718
1204	110
110	4463
110	4847
110	1193
2419	1261
1261	5020
1261	1758
3731	2325
1210	3314
2938	3615
581	2938
2938	4157
2938	178
4847	2938
2938	2638
2938	1791
2799	2041
2799	3119
2799	3554
2799	3620
2799	2652
2799	4797
2799	147
2799	1534
2799	4137
2799	4176
88	3950
1292	88
88	2095
4744	4637
4744	1698
2419	1613
2419	5020
2419	1758
739	5046
1781	5046
5046	4541
5046	2041
2433	1832
3331	1832
147	1832
3164	1832
3189	1832
1729	1832
5065	1832
197	1832
3226	4428
3226	2475
108	3226
5122	547
496	5122
61	5122
3177	3653
3177	2781
2041	238
2041	2042
2041	2681
2041	1792
2041	1376
2041	2184
860	4046
860	3342
289	1394
701	709
1073	171
3083	171
4756	171
3182	4099
2979	3182
2095	2787
3063	4808
3063	3979
4808	3979
3754	3417
1302	864
4961	2205
1698	49
1698	4637
3845	2389
3845	3260
147	1534
739	1534
1049	1534
1534	197
1534	4814
1534	3858
1804	4663
2086	4663
3132	4663
4663	3700
4663	2595
3096	4663
1729	4663
4103	4663
61	4663
4898	3260
4261	5059
2205	3916
4269	4814
4269	3858
3019	3467
3630	248
3630	3615
3630	5048
3630	2747
3615	2822
2822	2747
4463	2986
2668	3664
2148	2668
2668	2920
2668	982
2668	3928
2668	93
2668	3322
2668	2294
1389	2668
2668	993
2036	671
3953	3997
2938	3953
4157	3953
3953	780
5066	4304
4046	1588
4046	3342
4046	316
4716	3161
2343	3161
4659	4198
5107	584
3096	4393
3096	3979
108	2966
2966	1717
108	3310
2433	147
147	4797
1204	147
147	2757
2243	1096
1096	2448
2243	3916
3916	2448
248	1501
2383	4148
3835	2443
3835	4382
3835	5104
231	105
3764	913
4244	3764
3764	4022
4875	3764
1769	3764
3841	3764
3095	3764
4074	3764
4752	3764
3764	1818
2779	3764
2952	3764
3726	3764
936	3764
3764	4419
4118	3764
3764	3979
360	3764
308	3764
4366	388
446	388
3182	1264
2903	1924
4564	1924
1405	1924
931	1924
4202	1924
3896	866
2243	2744
2243	2448
1628	2243
2243	1014
2448	2744
1628	2448
1014	2448
715	2345
248	2145
3615	2145
174	3840
3906	4477
4477	4719
4158	3644
93	4158
4158	113
776	4158
3322	4158
4744	49
1756	217
2519	2638
2519	3651
2519	410
739	1049
3341	1049
2361	3664
3269	3664
2563	3664
930	3664
2449	3664
3664	2994
201	3664
3249	3664
5073	3664
772	3664
3664	2141
3664	279
2170	3664
2294	3664
1471	2756
2385	2301
1234	2301
2301	2315
4292	2301
2301	4591
2110	2301
1543	2301
2301	2437
2385	1234
1234	2315
4292	1234
1234	2437
4292	2315
2385	2315
2385	4292
693	4292
693	2886
693	4674
978	2173
978	3791
978	410
978	3776
978	3735
4269	3776
4269	3735
3735	2919
3351	131
4510	1800
4510	1643
4510	925
4510	2648
2011	1352
2226	1352
3906	1352
3448	156
2226	2789
3906	2789
2789	4719
3906	131
3906	3117
3906	1847
3906	352
3906	1717
3906	4936
2986	1717
3615	2872
248	3615
3615	5048
4186	3615
4847	3615
3615	2638
3615	410
3615	1501
3345	156
2226	924
4251	924
3345	924
303	924
2433	2757
970	2757
1707	5004
410	910
4624	3107
3107	1142
3107	4273
3107	2323
3107	4361
3107	1955
3107	3979
3004	3107
2836	1174
1988	1174
3042	2449
5102	2449
2449	881
772	2449
3644	2449
2449	1965
2148	2449
2449	2920
2449	982
2449	4482
4649	731
38	3858
1643	3849
1643	2986
4008	2250
4008	877
4008	4779
4008	2093
1	717
4624	2325
2325	3979
2325	3248
1707	803
406	803
4137	803
4137	2919
4137	3651
42	305
305	4364
1876	3951
38	2180
4780	3413
4770	3413
1975	3413
4770	4780
1975	4780
4780	171
4770	171
3342	4549
3342	4656
3561	3342
3342	4865
4549	4865
4656	4865
3561	4865
3561	4064
3561	3205
2100	2112
2100	1200
739	2100
1200	567
600	1200
1200	1060
988	3584
4956	1821
633	758
4269	758
758	4366
758	446
4501	4366
4501	446
1289	452
1289	3779
1289	1689
1289	1910
1289	1216
452	1216
1099	2389
536	655
536	1725
5048	1501
3767	3910
1689	2535
1689	1910
1689	1150
1689	1882
4155	1689
980	1689
1689	963
1689	2575
1689	3790
1150	1882
259	4631
2174	3191
201	279
201	1821
201	1137
201	1965
201	4490
201	2148
201	2764
201	2920
201	2141
201	774
201	616
967	2588
2197	61
457	61
61	547
248	410
410	4366
446	410
2406	4956
2406	2389
611	419
3904	4175
2575	149
3145	149
483	3118
1643	1983
1643	1235
709	1643
2585	1643
1643	3228
4393	1643
1643	2814
701	1643
4056	3053
2952	256
3726	256
4419	256
256	3260
881	1137
5073	1137
3928	1137
1137	982
2764	1137
1753	1137
361	1137
2170	1137
709	131
709	1719
709	4382
4445	709
1305	709
5020	1758
5073	3928
5073	2994
5073	772
5073	774
5073	2170
5073	2559
5073	1583
5102	772
2148	772
772	2920
772	2141
772	3269
488	2095
2029	2095
2029	3006
488	2029
3006	1814
1800	2920
111	2920
3249	2920
1988	2920
4393	2920
1634	2920
2920	774
1583	2920
2170	2920
5102	111
111	2141
174	111
3840	111
950	3206
2346	3206
3206	988
4847	3249
3322	113
3322	3249
3322	4393
3322	774
1583	3322
3533	780
93	3842
1800	93
93	3249
1965	3842
93	3269
3842	3269
1800	982
930	982
3249	982
2031	774
1634	774
2361	3269
2294	993
824	2389
448	2811
4197	448
2389	4649
4649	1480
4649	4134
2389	4898
238	2042
238	2681
238	1792
238	1376
238	2184
238	5094
553	238
2042	2681
2042	1792
2042	1376
2042	2184
2681	1792
2681	1376
2681	2184
1792	1376
1792	2184
1376	2184
4101	4190
4101	1495
4101	2431
4101	190
4101	551
4101	5128
4101	1558
4190	1495
4190	2431
4190	190
4190	551
4190	5128
4190	1558
1495	2431
1495	190
1495	551
1495	5128
1495	1558
2431	190
2431	551
2431	5128
2431	1558
190	551
190	5128
190	1558
5128	1558
1042	4397
2952	4649
2776	5023
4922	4366
910	4366
284	4366
3922	1698
1698	4195
1698	4034
925	1698
2648	1698
633	1698
1698	4899
108	2439
108	1717
2805	4099
2979	4099
4099	3267
4099	2544
4099	3895
4099	4565
3617	4099
174	2389
174	4495
3840	2389
3840	4495
1752	4151
4502	4598
4502	2352
3791	410
3791	4152
1897	2215
2215	1522
2215	3478
1624	2215
1897	1522
1897	3478
1624	1897
1522	3478
1624	1522
2392	2754
2392	1746
3478	2754
1624	3478
3478	3040
4235	279
4495	279
4269	5108
4269	4366
5031	1375
1375	5083
3740	3341
159	1470
2017	159
211	1918
4756	2747
7	4756
2496	4756
2430	4756
801	4756
4756	2547
2287	4756
4965	4172
733	4150
2093	4150
733	2093
2412	1830
1830	2596
1830	3666
1116	1346
1116	2742
1116	1685
4186	2284
859	2534
248	5048
60	3622
2433	2988
4529	1138
2543	3915
3915	2389
4038	3352
3532	3979
39	3979
822	3979
308	3979
273	1129
273	1743
5113	273
4960	273
1091	1443
4624	4361
4624	1955
4361	2323
4361	1955
4361	3979
2099	4478
4856	3124
347	1139
347	633
347	4374
347	2180
2094	2193
3906	4259
2	3977
4937	3977
316	4049
211	2583
3787	211
4338	635
1025	2193
1272	2193
2575	3790
4155	963
980	963
2170	3644
2170	1965
2170	2148
318	2170
2102	1619
2529	2102
2036	582
1911	4719
4198	297
4911	2060
4911	2160
4911	3939
1216	4911
1216	4085
1216	975
1216	3285
1216	20
1216	1194
4704	1057
3939	4704
4704	2365
4704	734
3939	4954
4877	4705
950	2346
2346	3962
864	1361
1361	3846
950	3846
950	864
2606	2371
2606	3186
3667	2606
2606	4705
2606	3417
2606	2905
2606	1166
2606	993
2606	1938
2606	4151
2606	1608
2606	1444
2606	4108
2606	1421
2606	3563
2606	2560
2606	2786
2606	1779
1014	2606
2606	2860
2606	410
2606	1863
2606	502
2606	2258
2606	4111
2606	4467
2606	985
2606	3864
2606	1022
2606	2130
1473	2606
2606	1097
2606	4817
4825	515
2103	515
2743	515
773	515
515	3417
1166	515
3162	515
515	4239
831	515
1131	515
1452	515
3040	515
2560	515
2962	515
2916	515
2339	515
1542	515
2478	515
2493	515
4928	515
1590	515
2477	515
515	1235
2581	515
4551	515
515	2502
1879	515
515	1470
4633	515
4182	515
1434	515
5041	515
1189	515
872	515
147	515
1528	515
904	515
3442	515
2718	515
693	2391
2391	3417
2036	2391
1591	2391
1488	2391
2644	2391
557	2391
2358	2391
290	2391
1905	2391
1131	2391
2945	2391
2606	2913
2913	515
2706	2913
773	2913
2913	3417
2913	2905
2913	1887
2913	250
2913	3101
3204	2913
2913	2804
2913	1819
2913	3751
2913	1062
1097	2913
4388	2391
1715	2391
3101	2391
2396	2391
1784	2391
67	2391
4576	2391
2391	3406
2391	1235
2360	2391
4756	2391
2521	2391
2228	2391
3625	2391
3784	5118
3784	3417
3784	1179
3784	1287
3784	831
3784	2391
3350	3784
3784	4339
3784	3912
3784	825
3784	5020
3784	2560
3784	4007
2606	3784
3784	3101
3784	2396
1014	3784
3784	1241
3784	67
3784	2913
3784	2477
3784	3777
3784	2130
3784	4817
4457	3784
3784	1189
1938	3417
1938	2276
1938	1038
1938	250
1938	387
1938	67
1938	2913
1938	4227
1938	2477
1938	1855
1938	2130
1855	3417
64	1855
1855	4339
1855	3129
1855	2913
1855	2477
1855	1080
3444	250
3170	250
2743	250
1556	250
4252	250
1297	250
2425	250
2027	250
4391	250
2782	250
4831	250
4097	250
1236	250
4476	250
1933	250
1867	250
811	250
2953	250
2477	250
250	1767
639	250
1325	250
4818	250
1652	250
1080	250
920	3417
2506	3417
3540	3417
737	3417
553	3417
4149	3417
3847	3417
3417	1235
3328	3417
3417	1982
1375	4239
2103	4239
4239	3935
1905	4239
1131	4239
792	4239
1536	4239
575	4239
2353	1235
4588	1235
1731	1235
606	1235
3349	1235
4408	1235
616	1235
4071	1235
49	1235
1131	1235
792	1235
1614	1235
915	1235
2260	1235
2381	1235
3581	1235
337	1235
4925	1235
1793	1235
2074	1235
4770	1235
440	1235
810	1235
1125	1235
4864	1235
3116	1235
5068	1235
2296	4371
457	4371
4371	547
4529	3979
3784	2212
3331	1119
862	1119
780	3553
3975	1916
3975	3397
3975	1143
2978	2553
2978	1889
4362	816
2651	832
2651	3482
2651	4618
2126	252
4967	2740
4967	2268
572	4967
4967	3899
3363	1399
2112	1399
4892	1399
4900	1399
4182	2589
3331	4182
2121	3306
2121	3314
2121	3561
2121	1890
2121	4197
2121	2587
2121	4398
2121	1053
553	1827
4559	3331
4559	4722
4559	1995
4559	4892
4559	1905
4559	1798
1534	971
971	2264
971	3635
4725	197
4725	1314
4725	1958
4725	4438
3551	1195
3189	3551
3306	3314
862	3306
2873	3314
2433	771
2433	3089
2433	2112
2433	4703
2433	1250
2799	1204
2799	665
2799	1184
2799	7
2799	3377
2799	275
2799	2974
2799	271
3622	57
739	4233
3667	2575
3667	4049
3667	1103
3667	4379
3667	3175
4747	4314
363	2384
3033	2384
3175	2384
1988	363
3331	3314
3331	3644
3644	834
834	3935
834	1477
834	3612
2037	834
834	4300
834	2031
7	834
4683	834
4369	834
275	834
834	2713
2725	834
1204	4393
1204	2025
1204	4366
1204	2974
684	4663
4592	4663
4743	2595
1812	2595
